YT,AMAV,AMBI,AMCO,AMGO,AMRO,AMWI,BASP,BASW,BCNH,BHCO,BLTE,BOBO,BRBL,BWTE,CAEG,CANG,CCLO,CCSP,COGR,CONI,COYE,DICK,EABL,EAKI,FRGU,GADW,GHOW,GREG,GRSP,GWTE,HESP,HOGR,HOLA,KILL,LESC,LESP,LEYE,MAGO,MALL,MAWR,MODO,NESP,NOHA,NOPI,NSHO,OROR,RBGU,RNDU,RUDU,RWBL,SAVS,SEWR,SORA,SPPI,STGR,SWHA,TRES,UPSA,WEKI,WEME,WILL,WIPH,WISN,YEWA,YHBL,YEAR.x,Transect.x,meanpopr.x,meanbrin.x,meanNC3.x,meanIC3.x,meanNC4.x,meanIC4.x,meanNleg.x,meanIleg.x,meanNForb.x,meanIForb.x,meanNWood.x,meanIWood.x,meanBare.x,meanDead.x,R.x,ld.x,TRT.x,bloop1.x,TSF.x,Season.x,SiteName.x,toposd15_var_2.x,FocalSt_TWI15_2.x,YEAR.y,Transect.y,meanpopr.y,meanbrin.y,meanNC3.y,meanIC3.y,meanNC4.y,meanIC4.y,meanNleg.y,meanIleg.y,meanNForb.y,meanIForb.y,meanNWood.y,meanIWood.y,meanBare.y,meanDead.y,R.y,ld.y,TRT.y,bloop1.y,TSF.y,Season.y,SiteName.y,toposd15_var_2.y,FocalSt_TWI15_2.y,Shape.Area,TransectAlone,pasyr,
WAG13E2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2019,WAG13E,26.05,18.3,19.5,9.2,3.8,0,14.3,8.1,30.1,8.4,14.5,0,14.55,34.7,5.6,21.925,MTRG,WAG13E20191,UNB,WAG,Thin Loamy,5.165814,0.790977,2019,WAG13E,26.05,18.3,19.5,9.2,3.8,0,14.3,8.1,30.1,8.4,14.5,0,14.55,34.7,5.6,21.925,MTRG,WAG13E20191,UNB,WAG,Thin Loamy,5.165814,0.790977,157.203307,WAG13E,WAG2019,WAG4
WAG13E2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,WAG13E,12.2,16.7,8,2.8,1.5,0,1.8,2.4,3.3,0.9,13.7,0,0.15,25.05,3.3625,58.325,MTRG,WAG13E20201,UNB,WAG,Thin Loamy,5.165814,0.790977,2020,WAG13E,12.2,16.7,8,2.8,1.5,0,1.8,2.4,3.3,0.9,13.7,0,0.15,25.05,3.3625,58.325,MTRG,WAG13E20201,UNB,WAG,Thin Loamy,5.165814,0.790977,157.203307,WAG13E,WAG2020,WAG4
WAG14C2018,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,WAG14C,45.6,10.05,6.65,0,0,0,11.7,0,23,4.8,11.4,0,4.8,10.55,2.7125,25.3125,MTRG,WAG14C20181,UNB,WAG,Loamy,1.714481,1.111072,2018,WAG14C,45.6,10.05,6.65,0,0,0,11.7,0,23,4.8,11.4,0,4.8,10.55,2.7125,25.3125,MTRG,WAG14C20181,UNB,WAG,Loamy,1.714481,1.111072,948.613994,WAG14C,WAG2018,WAG4
WAG14C2019,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019,WAG14C,23.7,20.9,9.5,15.2,15.2,0,25.55,0,19.9,15.1,27.6,0,3.8,38,3.55,15.9,MTRG,WAG14C20191,UNB,WAG,Loamy,1.714481,1.111072,2019,WAG14C,23.7,20.9,9.5,15.2,15.2,0,25.55,0,19.9,15.1,27.6,0,3.8,38,3.55,15.9,MTRG,WAG14C20191,UNB,WAG,Loamy,1.714481,1.111072,948.613994,WAG14C,WAG2019,WAG4
WAG14C2020,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,WAG14C,41.4,7.4,6.8,3.7,1.2,0,12.4,0,9.5,2.85,8.05,0,0.45,4.2,4.75,43.1,MTRG,WAG14C20201,UNB,WAG,Loamy,1.714481,1.111072,2020,WAG14C,41.4,7.4,6.8,3.7,1.2,0,12.4,0,9.5,2.85,8.05,0,0.45,4.2,4.75,43.1,MTRG,WAG14C20201,UNB,WAG,Loamy,1.714481,1.111072,948.613994,WAG14C,WAG2020,WAG4
WAG14E2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,WAG14E,35.65,10.55,0.15,0,0,0,14.45,0.15,26.45,0,13.7,0,2.65,0.6,3.3625,17.0625,MTRG,WAG14E20181,UNB,WAG,Loamy,2.255448,0.999194,2018,WAG14E,35.65,10.55,0.15,0,0,0,14.45,0.15,26.45,0,13.7,0,2.65,0.6,3.3625,17.0625,MTRG,WAG14E20181,UNB,WAG,Loamy,2.255448,0.999194,0,WAG14E,WAG2018,WAG4
WAG14E2019,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,WAG14E,29.5,31.2,14.9,24.4,7.6,0,18.1,3.8,24.3,4.6,18.9,0,10.3,32.3,3,14.65,MTRG,WAG14E20191,UNB,WAG,Loamy,2.255448,0.999194,2019,WAG14E,29.5,31.2,14.9,24.4,7.6,0,18.1,3.8,24.3,4.6,18.9,0,10.3,32.3,3,14.65,MTRG,WAG14E20191,UNB,WAG,Loamy,2.255448,0.999194,0,WAG14E,WAG2019,WAG4
WAG14E2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,WAG14E,24.95,11.05,6.35,0.15,0,0,12.1,0.3,17.15,0.45,7.9,0,2.1,11.45,2.9125,36.7875,MTRG,WAG14E20201,UNB,WAG,Loamy,2.255448,0.999194,2020,WAG14E,24.95,11.05,6.35,0.15,0,0,12.1,0.3,17.15,0.45,7.9,0,2.1,11.45,2.9125,36.7875,MTRG,WAG14E20201,UNB,WAG,Loamy,2.255448,0.999194,0,WAG14E,WAG2020,WAG4
WAG15C2018,0,0,0,1,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,WAG15C,30.75,9.75,9.5,2.8,3.15,0,4.05,0.75,30,5.5,12.95,0,9.35,7,2.7875,12.1875,MTRG,WAG15C20181,UNB,WAG,Loamy,0.652873,1.1448,2018,WAG15C,30.75,9.75,9.5,2.8,3.15,0,4.05,0.75,30,5.5,12.95,0,9.35,7,2.7875,12.1875,MTRG,WAG15C20181,UNB,WAG,Loamy,0.652873,1.1448,1065.647748,WAG15C,WAG2018,WAG4
WAG15C2019,0,0,0,0,0,2,0,0,0,6,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,WAG15C,25.9,24.7,27.2,16,8.4,0,18.9,5.4,22.1,14.25,14.3,0,9.5,22.8,3.25,13.8,MTRG,WAG15C20191,UNB,WAG,Loamy,0.652873,1.1448,2019,WAG15C,25.9,24.7,27.2,16,8.4,0,18.9,5.4,22.1,14.25,14.3,0,9.5,22.8,3.25,13.8,MTRG,WAG15C20191,UNB,WAG,Loamy,0.652873,1.1448,1065.647748,WAG15C,WAG2019,WAG4
WAG15C2020,0,1,0,0,0,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,WAG15C,20.5,3.3,5.4,1.05,0,0,12.6,0.3,21.8,12.2,4.65,0,3.6,10.6,2.175,12.0125,MTRG,WAG15C20201,UNB,WAG,Loamy,0.652873,1.1448,2020,WAG15C,20.5,3.3,5.4,1.05,0,0,12.6,0.3,21.8,12.2,4.65,0,3.6,10.6,2.175,12.0125,MTRG,WAG15C20201,UNB,WAG,Loamy,0.652873,1.1448,1065.647748,WAG15C,WAG2020,WAG4
WAG15E2018,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,WAG15E,56.3,15.35,5.8,2.4,0,0,9.3,0,20.1,2.85,15.4,0,1.35,4.05,3.4875,19.625,MTRG,WAG15E20181,UNB,WAG,Loamy,0.303154,1.126028,2018,WAG15E,56.3,15.35,5.8,2.4,0,0,9.3,0,20.1,2.85,15.4,0,1.35,4.05,3.4875,19.625,MTRG,WAG15E20181,UNB,WAG,Loamy,0.303154,1.126028,323.043854,WAG15E,WAG2018,WAG4
WAG15E2019,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,WAG15E,35,22.7,6.5,11.4,0,0,14,0,20.2,6.7,15.6,0,0,33.1,3.6,29.2,MTRG,WAG15E20191,UNB,WAG,Loamy,0.303154,1.126028,2019,WAG15E,35,22.7,6.5,11.4,0,0,14,0,20.2,6.7,15.6,0,0,33.1,3.6,29.2,MTRG,WAG15E20191,UNB,WAG,Loamy,0.303154,1.126028,323.043854,WAG15E,WAG2019,WAG4
WAG15E2020,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2020,WAG15E,19.9,10.4,8.05,4.4,0,0,13.2,0,8.15,2.85,10.35,0,0.9,10,3.1,29.9375,MTRG,WAG15E20201,UNB,WAG,Loamy,0.303154,1.126028,2020,WAG15E,19.9,10.4,8.05,4.4,0,0,13.2,0,8.15,2.85,10.35,0,0.9,10,3.1,29.9375,MTRG,WAG15E20201,UNB,WAG,Loamy,0.303154,1.126028,323.043854,WAG15E,WAG2020,WAG4
WAG16C2018,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,WAG16C,38.4,7.35,16.7,0.75,0.3,0,9.9,0,30.85,4.35,5.7,0,5.1,9.35,3.3375,17.1875,MTRG,WAG16C20181,UNB,WAG,Thin Loamy,1.026901,0.493976,2018,WAG16C,38.4,7.35,16.7,0.75,0.3,0,9.9,0,30.85,4.35,5.7,0,5.1,9.35,3.3375,17.1875,MTRG,WAG16C20181,UNB,WAG,Thin Loamy,1.026901,0.493976,705.360228,WAG16C,WAG2018,WAG4
WAG16C2019,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,WAG16C,54.1,15.5,18.7,8.4,5.7,0,13.8,1.9,25.9,1.9,17.3,0,0,32.8,2.7125,38.575,MTRG,WAG16C20191,UNB,WAG,Thin Loamy,1.026901,0.493976,2019,WAG16C,54.1,15.5,18.7,8.4,5.7,0,13.8,1.9,25.9,1.9,17.3,0,0,32.8,2.7125,38.575,MTRG,WAG16C20191,UNB,WAG,Thin Loamy,1.026901,0.493976,705.360228,WAG16C,WAG2019,WAG4
WAG16C2020,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,WAG16C,26.45,2.55,8.1,1.05,0,0,5.2,1.9,7,0.3,5.8,0,3.25,18.35,2.25,28.7125,MTRG,WAG16C20201,UNB,WAG,Thin Loamy,1.026901,0.493976,2020,WAG16C,26.45,2.55,8.1,1.05,0,0,5.2,1.9,7,0.3,5.8,0,3.25,18.35,2.25,28.7125,MTRG,WAG16C20201,UNB,WAG,Thin Loamy,1.026901,0.493976,705.360228,WAG16C,WAG2020,WAG4
WAG16E2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2018,WAG16E,31.85,14.2,9.95,0.3,2.2,0,25,0,32.55,5.15,10.05,0,1.65,2.4,4.2125,15.1875,MTRG,WAG16E20181,UNB,WAG,Thin Loamy,1.155625,0.505831,2018,WAG16E,31.85,14.2,9.95,0.3,2.2,0,25,0,32.55,5.15,10.05,0,1.65,2.4,4.2125,15.1875,MTRG,WAG16E20181,UNB,WAG,Thin Loamy,1.155625,0.505831,2506.1786,WAG16E,WAG2018,WAG4
WAG16E2019,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2019,WAG16E,45.65,22.8,12.2,3.8,10.3,0.45,17.8,0,24.8,4.3,19.4,0,0,31.2,2.8625,28.8625,MTRG,WAG16E20191,UNB,WAG,Thin Loamy,1.155625,0.505831,2019,WAG16E,45.65,22.8,12.2,3.8,10.3,0.45,17.8,0,24.8,4.3,19.4,0,0,31.2,2.8625,28.8625,MTRG,WAG16E20191,UNB,WAG,Thin Loamy,1.155625,0.505831,2506.1786,WAG16E,WAG2019,WAG4
WAG16E2020,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2020,WAG16E,30.1,4.8,15.2,1.2,2.95,0,8.05,0.6,12.75,0.45,10.05,0,0.6,17.55,2.425,30.3,MTRG,WAG16E20201,UNB,WAG,Thin Loamy,1.155625,0.505831,2020,WAG16E,30.1,4.8,15.2,1.2,2.95,0,8.05,0.6,12.75,0.45,10.05,0,0.6,17.55,2.425,30.3,MTRG,WAG16E20201,UNB,WAG,Thin Loamy,1.155625,0.505831,2506.1786,WAG16E,WAG2020,WAG4
WAG1C2018,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,WAG1C,57.36842,9.684211,1.263158,0,0,0,7.421053,0,24.84211,9.526316,18.10526,0,2.210526,6,4.144737,18.81579,MTRG,WAG1C20181,UNB,WAG,Loamy,0.188872,1.148172,2018,WAG1C,57.36842,9.684211,1.263158,0,0,0,7.421053,0,24.84211,9.526316,18.10526,0,2.210526,6,4.144737,18.81579,MTRG,WAG1C20181,UNB,WAG,Loamy,0.188872,1.148172,335.674943,WAG1C,WAG2018,WAG1
WAG1C2019,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,WAG1C,48.15,23,10.3,3.8,9.2,0,7.3,0,22.7,10.2,19.7,0,0,33.9,3.15,35.675,MTRG,WAG1C20191,UNB,WAG,Loamy,0.188872,1.148172,2019,WAG1C,48.15,23,10.3,3.8,9.2,0,7.3,0,22.7,10.2,19.7,0,0,33.9,3.15,35.675,MTRG,WAG1C20191,UNB,WAG,Loamy,0.188872,1.148172,335.674943,WAG1C,WAG2019,WAG1
WAG1C2020,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,WAG1C,31.65,6.15,3.25,0.3,0,0,2.25,0,5.2,3.3,9.65,0,0.15,18.4,3.1875,40.3875,MTRG,WAG1C20201,UNB,WAG,Loamy,0.188872,1.148172,2020,WAG1C,31.65,6.15,3.25,0.3,0,0,2.25,0,5.2,3.3,9.65,0,0.15,18.4,3.1875,40.3875,MTRG,WAG1C20201,UNB,WAG,Loamy,0.188872,1.148172,335.674943,WAG1C,WAG2020,WAG1
WAG1E2018,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2018,WAG1E,37.4,17,9.15,0.3,2.65,0,7.7,5.95,34.85,8.45,13.55,0,1.35,5.7,4.05,15,MTRG,WAG1E20181,UNB,WAG,Thin Loamy,0.189751,1.302465,2018,WAG1E,37.4,17,9.15,0.3,2.65,0,7.7,5.95,34.85,8.45,13.55,0,1.35,5.7,4.05,15,MTRG,WAG1E20181,UNB,WAG,Thin Loamy,0.189751,1.302465,570.230961,WAG1E,WAG2018,WAG1
WAG1E2019,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,WAG1E,32.65,23.2,6.2,7.3,8.9,0,5.1,7.3,19.1,4.8,12.4,0,0,32.3,2.7125,33.65,MTRG,WAG1E20191,UNB,WAG,Thin Loamy,0.189751,1.302465,2019,WAG1E,32.65,23.2,6.2,7.3,8.9,0,5.1,7.3,19.1,4.8,12.4,0,0,32.3,2.7125,33.65,MTRG,WAG1E20191,UNB,WAG,Thin Loamy,0.189751,1.302465,570.230961,WAG1E,WAG2019,WAG1
WAG1E2020,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,WAG1E,30.1,11.9,3.45,0.3,0,0,1.05,1.65,9.55,3.3,5.1,0,3.55,11.35,3.2125,32.75,MTRG,WAG1E20201,UNB,WAG,Thin Loamy,0.189751,1.302465,2020,WAG1E,30.1,11.9,3.45,0.3,0,0,1.05,1.65,9.55,3.3,5.1,0,3.55,11.35,3.2125,32.75,MTRG,WAG1E20201,UNB,WAG,Thin Loamy,0.189751,1.302465,570.230961,WAG1E,WAG2020,WAG1
WAG2C2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,WAG2C,32.2,18.05,2.1,0.15,4.05,0,7.4,0,29.45,5.05,21.2,0,0.9,10.85,3.425,20.4375,MTRG,WAG2C20181,UNB,WAG,Loamy,0.870298,1.065367,2018,WAG2C,32.2,18.05,2.1,0.15,4.05,0,7.4,0,29.45,5.05,21.2,0,0.9,10.85,3.425,20.4375,MTRG,WAG2C20181,UNB,WAG,Loamy,0.870298,1.065367,3013.475666,WAG2C,WAG2018,WAG1
WAG2C2019,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,WAG2C,30.45,23.5,9.5,17.1,6.5,0,18.9,0,20.5,6.7,21.4,0,0,35,4.25,18.525,MTRG,WAG2C20191,UNB,WAG,Loamy,0.870298,1.065367,2019,WAG2C,30.45,23.5,9.5,17.1,6.5,0,18.9,0,20.5,6.7,21.4,0,0,35,4.25,18.525,MTRG,WAG2C20191,UNB,WAG,Loamy,0.870298,1.065367,3013.475666,WAG2C,WAG2019,WAG1
WAG2C2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,WAG2C,26.05,21.65,4.35,0.45,2.2,0.15,7.75,0.15,5.85,3.15,6.15,0,1.5,18.05,4.65,64.5125,MTRG,WAG2C20201,UNB,WAG,Loamy,0.870298,1.065367,2020,WAG2C,26.05,21.65,4.35,0.45,2.2,0.15,7.75,0.15,5.85,3.15,6.15,0,1.5,18.05,4.65,64.5125,MTRG,WAG2C20201,UNB,WAG,Loamy,0.870298,1.065367,3013.475666,WAG2C,WAG2020,WAG1
WAG2E2018,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,WAG2E,23.6,15.5,1.8,0,8.4,0,32.65,3.8,26.15,8.3,14.4,0,0.15,7.35,3.8,18.0625,MTRG,WAG2E20181,UNB,WAG,Thin Loamy,3.895015,0.16986,2018,WAG2E,23.6,15.5,1.8,0,8.4,0,32.65,3.8,26.15,8.3,14.4,0,0.15,7.35,3.8,18.0625,MTRG,WAG2E20181,UNB,WAG,Thin Loamy,3.895015,0.16986,0,WAG2E,WAG2018,WAG1
WAG2E2019,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,WAG2E,32.65,24.3,3.8,21.7,2.7,0,5.1,0,21.8,10.5,18.2,0,0,38,4.625,22.275,MTRG,WAG2E20191,UNB,WAG,Thin Loamy,3.895015,0.16986,2019,WAG2E,32.65,24.3,3.8,21.7,2.7,0,5.1,0,21.8,10.5,18.2,0,0,38,4.625,22.275,MTRG,WAG2E20191,UNB,WAG,Thin Loamy,3.895015,0.16986,0,WAG2E,WAG2019,WAG1
WAG2E2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,WAG2E,26.4,25.1,1.5,1.35,0,0,0.6,0.15,8.2,1.8,17,0,0.15,17.75,4.7875,82.125,MTRG,WAG2E20201,UNB,WAG,Thin Loamy,3.895015,0.16986,2020,WAG2E,26.4,25.1,1.5,1.35,0,0,0.6,0.15,8.2,1.8,17,0,0.15,17.75,4.7875,82.125,MTRG,WAG2E20201,UNB,WAG,Thin Loamy,3.895015,0.16986,0,WAG2E,WAG2020,WAG1
WAG3C2018,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,WAG3C,36.25,12.8,3.85,0,5.05,0,20.65,0,20.4,9.1,17.15,0,2.4,7.45,3.4625,14.0625,MTRG,WAG3C20181,UNB,WAG,Loamy,0.488464,1.251405,2018,WAG3C,36.25,12.8,3.85,0,5.05,0,20.65,0,20.4,9.1,17.15,0,2.4,7.45,3.4625,14.0625,MTRG,WAG3C20181,UNB,WAG,Loamy,0.488464,1.251405,600.44181,WAG3C,WAG2018,WAG1
WAG3C2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,WAG3C,45.35,12.4,12.65,20.3,1.9,0,15,0,22.1,13,17.5,0,3.8,28.5,2.1125,6.875,MTRG,WAG3C20191,UNB,WAG,Loamy,0.488464,1.251405,2019,WAG3C,45.35,12.4,12.65,20.3,1.9,0,15,0,22.1,13,17.5,0,3.8,28.5,2.1125,6.875,MTRG,WAG3C20191,UNB,WAG,Loamy,0.488464,1.251405,600.44181,WAG3C,WAG2019,WAG1
WAG3C2020,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,WAG3C,36.6,10.75,1.65,7.25,0.6,0,17,0,16.45,1.5,9.25,0,1.35,4.65,4.875,40.0125,MTRG,WAG3C20201,UNB,WAG,Loamy,0.488464,1.251405,2020,WAG3C,36.6,10.75,1.65,7.25,0.6,0,17,0,16.45,1.5,9.25,0,1.35,4.65,4.875,40.0125,MTRG,WAG3C20201,UNB,WAG,Loamy,0.488464,1.251405,600.44181,WAG3C,WAG2020,WAG1
WAG3E2018,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,WAG3E,45.55,11.65,0.45,0.15,4.3,0,10.3,0.9,27.25,9.4,16.25,0,0.45,11.5,3.2,16.375,MTRG,WAG3E20181,UNB,WAG,Loamy,0.428215,1.125848,2018,WAG3E,45.55,11.65,0.45,0.15,4.3,0,10.3,0.9,27.25,9.4,16.25,0,0.45,11.5,3.2,16.375,MTRG,WAG3E20181,UNB,WAG,Loamy,0.428215,1.125848,1286.032137,WAG3E,WAG2018,WAG1
